,id,job_id,company_display_name,location,title,latitude,longitude,redirect_url,description,category_tag,contract_time,created,company_name_clean,token_count_description
1369,4661,5428432502,cbre,"antwerpen, antwerpen (provincie)",master data administrator,,,https://www.adzuna.be/details/5428432502?utm_medium=api&utm_source=64e51cf1,"master data administrator job id 239483 posted 28-sep-2025 service line gws segment role type full-time areas of interest administrative, facilities management location(s) antwerp - antwerpen - belgium voor onze klant johnson & johnson in beerse(antwerp) zijn we op zoek naar een master data administrator. deze functie is voltijds van maandag tem vrijdag. je hebt een goede communicatie in het engels/nederlands (in woord & geschrift) masterdata expert: (masterdata beheer betekent in deze uitvoeri…",unknown,,2025-10-03t04:04:00z,cbre,110
1370,4673,5427397483,deloitte belgium,"steenokkerzeel, halle-vilvoorde",data & analytics - starting in september 2026,50.87924,4.50422,https://www.adzuna.be/land/ad/5427397483?se=cr_9t8hv8bgi9s-dambejg&utm_medium=api&utm_source=64e51cf1&v=33be6445c70107b1f46f1ff5cc3669234e9b50fa,"can’t wait to make an impact on the world? you’re not alone. join us in driving progress in the working world and beyond. get inspired in choosing your impact, by learning more about the opportunities within the data & analytics field of interest: artificial intelligence & data consultant financial crime consultant financial performance consultant sme financial & non-financial risk consultant human capital as a service consultant innovation & transformation of tax processes consultant process e…",scientific-qa-jobs,,2025-10-02t20:46:00z,deloitte_belgium,85
1371,4674,5427397481,deloitte belgium,"steenokkerzeel, halle-vilvoorde",engineering & technology - starting in september 2026,50.87924,4.50422,https://www.adzuna.be/land/ad/5427397481?se=cr_9t8hv8bgi9s-dambejg&utm_medium=api&utm_source=64e51cf1&v=7171d0ee390a76d9a9a0009eed9dad1dba63f47b,"can’t wait to make an impact on the world? you’re not alone. join us in driving progress in the working world and beyond. get inspired in choosing your impact, by learning more about the opportunities within the engineering & technology field of interest: actuary consultant artificial intelligence & data consultant business innovation & transformation consultant cybersecurity consultant digital transformation consultant financial crime consultant financial & non-financial risk consultant human …",scientific-qa-jobs,,2025-10-02t20:46:00z,deloitte_belgium,80
1372,4675,5427291569,waw jobs,"beringen, hasselt",system support analyst logistiek,51.04829,5.2242,https://www.adzuna.be/details/5427291569?utm_medium=api&utm_source=64e51cf1,"in deze veelzijdige rol ben jij de schakel tussen de operationele werking van het magazijn en de digitale systemen die alles draaiende houden. je analyseert processen, denkt mee over verbeteringen en zorgt ervoor dat het warehouse management systeem (wms) optimaal functioneert. daarnaast ben je verantwoordelijk voor het opzetten en activeren van hardware en software die essentieel zijn voor een vlotte werking van het magazijn. je werkt in een dynamische omgeving waar jouw inzichten én technisch…",it-jobs,,2025-10-02t19:51:19z,waw_jobs,96
1373,4676,5426438206,clinisys,gent,project engineer - belgium,51.05401,3.7217,https://www.adzuna.be/details/5426438206?utm_medium=api&utm_source=64e51cf1,"clinisys is a global provider of intelligent diagnostic informatics solutions and expertise designed to redefine the modern laboratory, across healthcare, life sciences, and public health. millions of diagnostic results and data insights are generated every day using clinisys’ platform and cloud-based solutions in over 3,000 laboratories across 34 countries. headquartered in tucson, arizona, and woking, england, clinisys’ mission is to enhance the effectiveness of diagnostic workflows in any la…",unknown,,2025-10-02t12:01:05z,clinisys,96
1374,4678,5425251266,ctrl-f,"diepenbeek, hasselt",senior process engineer,50.90782,5.41955,https://www.adzuna.be/land/ad/5425251266?se=nfyzuchv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=b8b2a8646051c8b8a7978e67e65794e4049dee5c,"functie procesoptimalisatie tot in de perfectie: je analyseert bestaande productielijnen en implementeert innovatieve oplossingen die efficiëntie, kwaliteit en output structureel verbeteren. technische regie: je stelt diepgaande technische documentatie, werkinstructies en trainingsmodules op zodat jouw teams probleemloos werken volgens de beste standaarden. innovatie & probleemoplossing: je identificeert procesproblemen vroegtijdig en initieert zowel preventieve als correctieve maatregelen om o…",unknown,,2025-10-01t22:41:37z,ctrl-f,96
1375,4690,5424657060,colruyt nv ,belgië,functioneel analist,,,https://www.adzuna.be/land/ad/5424657060?se=nfyzuchv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=036c319145d2ff45bdbd5fae7e46b5d3c647e6e3,"meer dan 33.000 mensen die samen dingen in beweging zetten. als grote, duurzame belgische retailer willen we écht iets betekenen voor onze medewerkers, klanten en partners. reken maar dat we trots zijn op wat we vandaag doen! we zoeken voortdurend naar opportuniteiten en duurzame samenwerkingen. altijd toekomstgericht en vanuit de behoefte van de klant. doede mee? colruyt group, dat is een op en top belgische retailer met meer dan 40 winkelformules en webshops. met een efficiënte supply chain, …",unknown,,2025-10-01t18:02:53z,colruyt_nv_,108
1376,4691,5423679152,cegelec,belgië,software designer,,,https://www.adzuna.be/land/ad/5423679152?se=nfyzuchv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=16d2ea6588123bed50a68678a6d44ac16f2f9646,"cegelec, une marque de vinci energies, est spécialisé dans le conseil, la conception, l'ingénierie, la réalisation et la maintenance de bâtiments à usage tertiaire et industriel et de projets d'infrastructure. avec cinq sites en belgique et un autre aux pays-bas, cegelec garantit une approche locale, au plus près de ses clients. son expérience et son expertise approfondie des installations hvac, électriques, data et sanitaires et des techniques de la réfrigération industrielle et de la protecti…",trade-construction-jobs,,2025-10-01t12:24:40z,cegelec,106
1377,4692,5423679089,paradigm,belgië,is engineer (pouvoirs locaux),,,https://www.adzuna.be/land/ad/5423679089?se=nfyzuchv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=b5aa9fb55b27d13f55a3d18109d9562bfb36ccf7,"is engineer (pouvoirs locaux) paradigm, organisme d'intérêt public, est le leader de la transition numérique à bruxelles. nous accompagnons nos clients - les institutions publiques bruxelloises - dans leur transition digital. travailler pour paradigm, c'est avoir un impact réel sur la vie quotidienne des bruxellois. dans le cadre du programme wepulse (programme d'informatisation des pouvoirs locaux), nous recherchons un ingénieur système expert avec des connaissance en m365 et scripting. en pra…",it-jobs,,2025-10-01t12:24:39z,paradigm,103
1378,4693,5423668442,sgs group belgium,"antwerpen, antwerpen (provincie)",safety data sheet medewerker,,,https://www.adzuna.be/land/ad/5423668442?se=nfyzuchv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=6c85938e5e4041345d5fe8e93f33b032e76e19a0,sgs heeft een indrukwekkende diversiteit aan diensten. binnen onze divisie industries & environment hebben we o.a. een toonaangevend advies- en studiebureau dat gespecialiseerd is op het vlak van industrieel milieubeleid en veiligheidsstudies. we zoeken dus naar constructieve oplossingen en adviseren onze klanten bij diverse milieuvragen en -problemen. tevens verstrekken wij aan onze industriële klanten gespecialiseerd en juridisch advies in milieuaangelegenheden in de ruimste zin van het woord…,unknown,,2025-10-01t12:19:23z,sgs_group_belgium,100
1379,4696,5423667918,sgs group belgium,"antwerpen, antwerpen (provincie)",consultant safety data sheet,,,https://www.adzuna.be/land/ad/5423667918?se=nfyzuchv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=f76f842e26c6d40ec0b2140fa296596711a34fd0,"heb jij een diploma in (bio)chemie, milieuwetenschappen of een aanverwante richting? ben je op zoek naar een volgende stap in je carrière waarin je écht het verschil kan maken? dan is deze job bij sgs iets voor jou. sgs: jouw springplank naar een duurzame toekomst sgs is wereldwijd dé referentie op het gebied van inspectie, controle, analyse en certificering. met meer dan 100.000 collega's in 2.500 kantoren verspreid over de wereld – en zo'n 1900 professionals in belgië – bouwen we dagelijks aa…",unknown,,2025-10-01t12:19:14z,sgs_group_belgium,121
